id,text
5865,Additional connections can be made by right-clicking the CONNECT button and selecting Connection Options from the drop-down list.
5866,A file with a pre-written list of connections can be loaded with the Connection List drop-down option. This is an example format of the file:
5867,If Mission Planner is unable to connect:
5868,Check that the correct baud rate is used for the selected method (115200 on USB or 57600 on Radio/Telemetry)
5869,"If attaching via USB, be sure that a few seconds after power up have passed before attempting to connect. If you attempted to connect during the bootloader initialization time, Windows may get the wrong USB information. Connection attempts after this may require that the USB connection be  unplugged and re-plugged,then wait for bootloader to enter the main code ( few seconds), then attempt the connection. Occasionally, MP must be restarted if an attempt to connect is made while in the bootloader initialization period."
5870,"If using a COM port on Windows, check that the connection’s COM port exists in the Windows Device Manager’s list of serial ports."
5871,"If your autopilot has an F7 or H7 processor and has CAN ports, then see the section below, Troubleshooting Composite Connections"
5872,"If using a USB port, try a different physical USB port"
5873,"If using a UDP or TCP connection, check that your firewall is not blocking IP traffic"
5874,You should also ensure that the autopilot controller board has appropriate ArduPilot firmware installed and has booted correctly (on Pixhawk there are useful LEDs and Sounds which can tell you the state of the autopilot).
5875,"If using a remote link (not USB) and Mission Planner connects, but does not download parameters or you cannot get commands, like mode changes acted upon,then the autopilot probably has Signing turned on. See [copywiki destination=”plane,copter,rover,blimp,planner”]."
5876,"Autopilots with F7 or H7 processors and having CAN interfaces use firmware that presents two USB interfaces: One for the normal MAVLink connection, and one for SLCAN serial connections to the CAN interface for configuration and firmware updates.This is called a composite USB device."
5877,"By default, the MAVLink USB interface is SERIAL0 and the SLCAN USB interface is the highest SERIALx port the board presents. The Windows driver currently installed with Mission Planner may select to use either one, and since both are set by default in ArduPilot firmware for MAVLINK protocol, it will work fine, whichever one it chooses as the COM port."
5878,"However, there is a situation where the user will find that it will not connect to the obvious COM port in the Mission Planner dropdown box.This occurs when the user accidentally changes the protocol of whichever SERIALx port the Windows driver is using as the MAVLink COM port to something other than MAVLink. This can easily happen if the user takes an existing parameter file from a vehicle configuration used with a different autopilot that has the protocol changed. For example, the user has a plane with non F7/H7 CAN capable autopilot and upgrades it to one that is, then loads his existing parameter file while setting up the plane with the new autopilot. As soon as the parameter file is loaded and the autopilot is rebooted, communication is lost and cannot be re-established."
5879,"What has occurred, is that the protocol for the SERIALx port that Windows was using has been changed. Almost always, this is the highest numbered SERIALx port since that is commonly set to -1 on non-CAN capable autopilots, and the Windows COM port driver has selected this interface as the COM port instead of SERIAL0."
5880,The procedure to recover is as follows:
5881,Go to Windows Device Manager and find the COM port being used by the autopilot in the Ports listings. It will have the COM Port # you used to connect initially to Mission Planner. Right click and it will present “Update driver software” as one of the options. Click it.
5882,Click the “Browse my computer……” option and then click the “Choose from a list…” option and you will see this screen:
5883,Scroll down the top list until “Composite USB” option appears and click it.
5884,"Now reconnect your autopilot to the PC and two COM ports will be presented. One will connect (the remaining one with MAVLink Protocol) and the other will not. If you do not connect to one, try the other. But DO NOT disconnect the autopilot from the PC or the composite driver will unload and you will have to start over."
5885,"Now that you are connected to Mission Planner, change back the protocol of the Serialx port protocol to 2 (MAVLink2). You can now disconnect and reconnect the autopilot and it will present only one COM port and you should be able to connect from now on. Do not change this protocol from now on unless trying to utilize the SLCAN interface. It may be a bit unfamiliar since the Mission Planner SERIALx port being used is no longer the normal SERIAL0 but rather,the highest port, but this does not affect anything in the autopilot’s configuration and operation."
5886,Mission Planner Bluetooth Connectivity
5887,"[copywiki destination=”plane,copter,rover,planner,blimp”]"
5888,"This section contains topics related to configuring and testing Plane components, including those required for the operation of the autopilot."
5889,"In addition to the configuration discussed in this section, you may also choose to Configure Optional Hardware including battery monitor, sonar, airspeed sensor, optical flow, OSD, camera gimbal, antenna tracker etc."
5890,"ARSPD_TYPE  defaults to MS4525. If you don’t have an Airspeed sensor or don’t have an MS4525 then you should change it and other airspeed related parameters, appropriately."
5891,This is a very basic overview of the functions of ArduPilot firmware running on an autopilot. Shown below is a simple block diagram of the basic functional operation. This will give you a better understanding of ArduPilot basic functions as you configure your system.
5892,"The basic goal of the software is to provide control of the vehicle, either autonomously, or via pilot input through radio control transmitter or ground control station, or via companion computer on board the vehicle, any of which are optional, including only loading a fully autonomous mission on the vehicle for execution."
5893,"Control inputs are input either by radio control receiver, or via MAVLink communication from telemetry or companion computers. The radio control receiver provides Roll/Pitch/Yaw inputs for desired attitude control, vehicle power (throttle), as well as control of operational modes and auxiliary functions. The radio control inputs for Roll/Pitch/Yaw/Throttle can be assigned to any radio control channel via the RCMAP_x functions. Auxiliary functions are assigned using the RCx_FUNCTION parameters."
5894,"Outputs are provided to activate servos, motors, relays, etc. to control the vehicle. Any autopilot output can be assigned the desired vehicle control output function via the SERVOx_FUNCTION parameters. Note that outputs do NOT necessarily correspond to any RC input, unless their function is set to RCPassThru."
5895,"Attitude, position, power system monitoring, and vehicle speed are provided by sensor inputs to the autopilot. All ArduPilot compatible autopilots have at least one or more accelerometers, baros, and gyros integrated onboard. Typically a GPS, and often, a Compass sensor is required. Usually these are provided externally. Some controllers have multiple instances of sensors for redundancy, a key feature of the ArduPilot software. Many sensors require a one-time calibration during the Mandatory Hardware setup step."
5896,"[copywiki destination=”plane,copter,rover”]"
5897,"The most fundamental setup for any plane is the servo output functions. Each type of plane frame type will require different servo output functions to controls its motor(s) and control surfaces. Flight boards vary in the number of outputs they support,some with as few as 6 outputs and others with up to 16. Each of these outputs can be configured as needed for your airframe."
5898,The default outputs for a standard plane frame are very simple:
5899,servo output 1 is aileron
5900,servo output 2 is elevator
5901,servo output 3 is throttle
5902,servo output 4 is rudder
5903,"This is fine for many simple aircraft, but will need to be changed if you have elevons, a vtail, flaps or any other more complex setup, such as QuadPlane or Tail-sitter."
5904,Each of the servo output functions is settable with the corresponding SERVOn_FUNCTION parameter. The defaults are:
5905,Each of your servo outputs can be configured to a wide range of possible functions. See the Plane Functions section of Autopilot Output Functions section.
5906,"In addition, there are servo functions for control of internal combustion engines, pass-thru of controls from RC inputs, camera controls, control of motor tilt functions for tilt-rotors and many others. Those functions are also discussed in the Autopilot Output Functions section."
5907,"In addition to the function, each servo output also has parameters to control the servo throw, the trim and servo reversal. Normally, no adjustment is needed, but can be modified to match your servo’s capabilities and range. While these values can be used to adjust throw and trim center of a flying surface, it is best to do so mechanically. SERVO_AUTO_TRIM can be used to fine adjust the TRIM value automatically in flight, instead of manually changing the mechanical trim. NEVER try to trim a plane with the transmitter trims as this will destroy the RC Calibration values (See Radio Control Calibration)."
5908,"When using reversing ESCs, these values may be needed to be adjusted (See Reverse Thrust Setup )"
5909,The parameters are:
5910,SERVOn_MIN is the minimum PWM output value
5911,SERVOn_MAX is the maximum PWM output value
5912,SERVOn_TRIM is the trim value for output types that have trim
5913,SERVOn_REVERSED controls servo reversal
5914,"For example, if you have:"
5915,"then that would setup servo output 5 as a reversed left elevon, with a throw from 1000 to 2000, and a trim of 1504."
5916,"The SERVOn_FUNCTION values can be assigned to any output, and you can have multiple output channels with the same output function. For example, you can have multiple output channels marked as aileron (function 4) and set the throws and trim on each aileron separately. This allows you to trim your left and right ailerons differently to account for differences in servo trim."
5917,Now that you understand the basics of the servo output functions you should read the guide for your particular type of aircraft.
5918,"Before you do that, however, you should make sure you have correctly setup your RC inputs."
5919,"The most common type of fixed wing plane is a 4 channel plane. As the name implies, it has 4 output channels, and they control the roll, pitch, yaw, and throttle independently."
5920,These are the default outputs for ArduPlane as it is such a common setup. It is commonly referred to as an AETR setup.
5921,Remove the propeller from your aircraft before starting your setup.
5922,"The most important step to setting up the plane is having the correct inputs, outputs, and reversals. Inputs are covered on the RC input setup page. After the RC inputs are configured, configure the outputs."
5923,"Make sure the AHRS_ORIENTATION is set correctly for the autopilot. If it is incorrect, this setup will fail, and the plane may crash upon entry into any stabilize mode."
5924,"Servo cables can be connected to any output of the autopilot, but using the default channels 1-4 listed below is recommended. Set the SERVOn_FUNCTION to the appropriate values."
5925,You can do this by setting the  parameter directly using Ground Station software such as Mission Planner or QGroundControl using either the full parameter lists or setup tab for outputs. In Mission Planner you can do this on the SETUP -> Mandatory Hardware -> Servo Output page. Each channel has a dropdown which can be used to select the function of the channel.
5926,"Most 4-channel aircraft utilize a Y-splitter for ailerons. It works well if the servos have equal travel ranges and mirrored movement. If you wish to set the trim, max, or min values for each aileron servo independently, then use another output like channel 5 for the second aileron. Be sure to set that channel’s function correctly (4). This principle applies to any additional servo or motor output."
5927,"The next step is to correct the servo reversals. Connect the battery (with propeller removed) and turn on the RC transmitter. Switch to FBWA mode using the function switch or a ground station command, and disable the safety switch (if fitted). We use FBWA for setup because it prevents double-reversing inputs and outputs. Double-reversing causes correct manual behavior, but dangerous and destabilizing behavior in other flight modes."
5928,"When the plane is level, the servos should be near their trim (neutral) values. Move the plane and leave the transmitter sticks centered while monitoring the control surfaces to determine if the reversals are correct. See the table for the correct control surface response to the movements. In each instance, the plane should move its control surfaces to level itself and coordinate its turns."
5929,"If the any of the control surfaces do not respond correctly, reverse the output by changing the corresponding SERVOn_REVERSED setting (from 0 to 1, or from 1 to 0)."
5930,"The output can be reversed in Mission Planner on the SETUP/Mandatory Hardware/Servo Output page, just check the box for the channel that needs to be reversed. This will set the output’s SERVOn_REVERSED parameter."
5931,"KFF_RDDRMIX mut not be set to 0 (the default value is 0.5) for checking rudder movement in FBWA as the plane is rolled away from level. If no automatic coupling of rudder to aileron for coordinated turns by the autopilot is desired, then reset it to zero after this setup check."
5932,Keep the plane level in FBWA mode and command the following inputs by moving the sticks on your transmitter:
5933,"If the control surfaces do not respond correctly, change the RCn_reversed parameter (from 0 to 1, or from 1 to 0). Do NOT reverse the output on your transmitter. It must be changed in the autopilot! Double check MANUAL mode for the same inputs. If everything is setup correctly, the plane should be almost ready to fly."
5934,"If in MANUAL mode the surfaces move backward with stick movements now, the corresponding RC input should be reversed. To do this, in Mission Planner RCn_REVERSED can be easily set on the SETUP/Mandatory Hardware/Radio Calibration page. There is a check box “Reverse” next to each input bar. You can reverse the correct parameter by checking the box. However, if Radio Control Calibration was followed correctly, changing RC input reversal will not be necessary."
5935,Switch to MANUAL mode in order to adjust the servo trim values. The servo trim is in the SERVOn_TRIM parameters.
5936,"Adjust the trim values so that the servo is centered when the transmitter sticks are centered. If the trim value is not between 1450 and 1550 PWM, mechanical trim adjustment is recommended."
5937,Finally adjust the servo throws (range of movement for each of the servos). This should also be done in MANUAL mode.
5938,"Check any instructions that came with the plane for suggested throw values. These are often specified in millimeters or inches of movement of the trailing edge of the control surface close to the fuselage. If suggested throw values are not found, then choose a throw that doesn’t cause the servos to “bind” (often indicated by a high pitched sound when servos stall)."
5939,"To adjust the throw, change the SERVOn_MIN and SERVOn_MAX values. The defaults are 1100 to 1900. On many aircraft, more throw may be desired. Changing throws to 1000 to 2000 or beyond is normal. Make sure that the servos are still moving when nearing the extreme values."
5940,"After completing this guide, move onto the final setup of the aircraft."
5941,ESC Calibration
5942,Center of Gravity
5943,Elevon planes (also known as delta-wings) are popular for their simplicity and robustness.
5944,A typical elevon plane will have 2 servo outputs and one throttle output.
5945,The recommended setup for APM:Plane with elevon planes is:
5946,You should remove the propeller from your aircraft before starting your setup.
5947,"Set up your RC inputs through the calibration process, and verify them for reversal. Reversals are critical to the process. Commanding pitch up and roll right must result in higher PWM values for RCn_in channels. If the value does not respond correctly reverse the channel before continuing."
5948,"You can connect your 3 servo cables to any output of your autopilot, although using the defaults listed above is recommended."
5949,The next step is to get the servo reversals right. You should connect the battery (with propeller removed) and turn on your RC transmitter. Now switch to FBWA mode and press the safety switch (if fitted) to enable servo outputs.
5950,At this point both the autopilot and RC transmitter should have control of the elevons. You now should adjust the reversal and function of the two servos so that you get correct movement.
5951,Correct FBWA (automatic stabilization)movement for an elevon plane WITHOUT PROVIDING RC INPUT is:
5952,If your movements are incorrect then you need to adjust which servo output is left/right and the reversals of each elevon.
5953,"The parameters you should adjust are SERVO1_REVERSED, SERVO2_REVERSED, SERVO1_FUNCTION and SERVO2_FUNCTION."
5954,"If your left elevon on servo 1 is moving the wrong way for both pitch and roll corrections, set SERVO1_REVERSED to 1."
5955,"If your left elevon on servo 1 responds correctly to pitch, but incorrectly to roll, change the SERVO1_FUNCTION."
5956,Repeat the servo reversal or function change for the right elevon.
5957,"In rare instances, both servo 1 and 2 will individually respond correctly with the same FUNCTION. This is OK."
5958,"while rolling the aircraft the autopilot will automatically try to put in some up pitch, as it knows that upward pitch is needed in turns. So you will probably see an asymmetry in elevon movement. The elevon that is going down will not go down very far, or (depending on your settings) may not go down at all."
5959,"Now that the elevons are configured correctly, verify your RC inputs. In FBWA with the airplane level, command pitch-up from your transmitter and confirm that the elevons both rise. Command a roll to the right from your transmitter and confirm that the right elevon rises and the left elevon lowers. If this is incorrect, read the RC inputs page to fix your rc"
5960,Switch the plane to MANUAL mode and confirm the same behavior.
5961,Now stay in MANUAL mode in order to adjust the servo trim values. The servo trim is in the SERVOn_TRIM parameters.
5962,You should adjust the trim values so that the servo is centered when your transmitter sticks are centered. If you find you need to adjust the trim value by more than 50 PWM from the default of 1500 then it is recommended that you instead adjust the trim mechanically.
5963,Finally you should adjust your servo throw. The throw is the range of movement for each of your servos.
5964,Check any instructions that came with your plane for suggested throw values. These are often specified in millimeters or inches of movement of the edge of the control surface. If your aircraft doesn’t come with any suggested throw values then choose a throw that doesn’t cause your servos to “bind” (which is indicated by a high pitched sound when your servos move too far).
5965,"To adjust the throw, change the SERVOn_MIN and SERVOn_MAX values. The defaults are 1100 to 1900. On many aircraft you will want more throw than that, and can change to a throw of 1000 to 2000."
5966,The MIXING_GAIN parameter is critical for elevon aircraft. It is the gain used in mixing between roll and pitch input and your elevon movement.
5967,"For example, if your MIXING_GAIN is 0.5, then the following outputs are used:"
5968,LEFT ELEVON = (roll+pitch)*0.5
5969,RIGHT ELEVON = (roll-pitch)*0.5
5970,"So, simultaneous full roll and  full pitch input will result in maximum travel of the elevons if mixing gain is 0.5. But if just full roll or pitch is input, maximum elevon deflection would be only 50%."
5971,"If more deflection is desired when using only one control input, the mixing gain can be increased. However, with gains above 0.5, surface deflection will be saturated at some point when both inputs are simultaneously applied. For example, if you use a gain of 1.0, and apply full roll, you will obtain the maximum elevon deflection possible to produce roll. But then adding in pitch while holding full roll input, will reduce the effective roll deflection because one elevon deflection is already saturated."
5972,"The MIXING_OFFSET parameter allows increasing the sensitivity of either roll or pitch inputs by effectively multiplying the stick input. A value between -1000 and +1000 can be used, with 0 having no effect."
5973,"If a negative value is used, the pitch input is multiplied, while the roll input is unaffected. If  positive, only roll is affected."
5974,The amount the stick input value is multiplied is given by:
5975,Multiplier in % = 100 + | MIXING_OFFSET |
5976,"So, if MIXING_OFFSET = 100 then roll inputs will be multiplied by 2…so when the aileron stick is deflected halfway, full throw will be effectively input.CAUTION: Roll stick inputs above half will have no further effect."
5977,After completing the above you should move onto the final setup of your aircraft.
5978,"A common alternative to a traditional elevator and rudder is a V-Tail, or an ATail (an upside down V-Tail)."
5979,"A V-Tail aircraft has the same functionality as a standard aircraft, but it requires special configuration of the servo outputs. Do not use V-Tail mixing on the transmitter. Although you may choose custom channels, the typical V-Tail setup uses channel 2 and 4 for the servo outputs."
5980,Remove the propeller from the aircraft before starting the setup process.
5981,"Servo cables can be connected to any output of the autopilot, but using the default channels 1-4 listed below is recommended. Set the SERVOn_FUNCTIONS to the appropriate values."
5982,"The next step is to correct the V-Tail functions and reversals. Both the function and reversal go hand-in-hand, so modifying one may partially change the behavior of the other. Connect the battery (with propeller removed) and turn on the RC transmitter. Switch to FBWA mode using the function switch or a ground station command, and disable the safety switch (if fitted)."
5983,"When the plane is level, the servos should be near their trim values. Move the plane and leave the transmitter sticks centered while monitoring the control surfaces to determine if the function and reversals are correct. See the table for the correct control surface response to the movements. In each instance, the plane should move its control surfaces to level itself."
5984,"If the ailerons do not respond correctly, reverse the output by changing the corresponding SERVOn_REVERSED setting (from 0 to 1, or from 1 to 0)."
5985,"If the V-tails do not respond correctly, change parameters using the following table to enable the correct behavior. Work on one channel at a time to avoid confusion."
5986,"KFF_RDDRMIX must not be set to 0 for rudder setup. If the plane actually needs 0, then reset it after this setup."
5987,KFF_RDDRMIX should cause the tail surfaces point in the direction of the raised aileron.
5988,Keep the plane level in FBWA mode and command the following inputs:
5989,"Double check MANUAL mode for the inputs as well. If everything is setup correctly, the plane should be almost ready to fly."
5990,"With “A-Tail” planes (an inverted V-Tail), the control surface movements referenced above should still be the same directions. It is likely that the servo reversal or function will be opposite from a similar V-Tail setup."
5991,Switch back to MANUAL mode in order to adjust the servo trim values. The servo trim is in the SERVOn_TRIM parameters.
5992,Finally adjust the servo throws (range of movement for each of the servos).
5993,"To get to maximum throw on V-Tail control surfaces, command pitch and yaw at the same time in MANUAL mode."
5994,"The MIXING_GAIN parameter is critical for vtail aircraft. It is the gain used in mixing between yaw and pitch output and the vtail movement. For example, if MIXING_GAIN is 0.5, then the following outputs are used:"
5995,LEFT_VTAIL = (yaw+pitch)*0.5
5996,RIGHT_VTAIL = (-yaw+pitch)*0.5
5997,Adjusting the MIXING_GAIN controls the percentage of throws from pitch vs yaw.
5998,"After completing the V-Tail guide, move onto the final setup of the aircraft."
5999,"Ornithopters differ from conventional airplanes by not having a propeller, but rather flapping wings."
6000,"Ornithopters, especially those that resemble birds, benefit greatly from having the ardupilot system on-board, as this way they can be set to “patrol an area”, and thus scare off “flying pests” such as pigeons, … (these damage freshly sown fields by eating the seeds planted, also eat fruit such as currants, blueberries, … )"
6001,"Ready-to-fly (RTF) ornithopters are not obtainable. Ornithopters can be build, however, using the ornithopter kits from BirdKit. There are some designs (i.e. Kestrel), you can also print the airframe and wing flapping mechanism using a 3D-printer. Kazuhiko provides such 3D-printable files from the Kazuhiko Kakuta Shapeway shop. The 3D-printable parts need to be combined with the fuselage of other kits (more is explained on this image, this excel file, and these youtube video’s."
6002,"You can also try to build an ornithopter from scratch. Ornithopter.org has info on how to do this. There’s also an ornithopter gearbox for sale by Birdkit, and some ornithopter gearboxes can also be found at shapeways."
6003,"At least two ornithopters (GosHawk25iV made by Kazuhiko, and Robird by Clear Flight Solutions) are known to work with an ardupilot autopilot. The GosHawk25iV, and the proprietary Robird, so in theory, many ornithopters could be made to work with it."
6004,"Fixed wing aircraft generally use 4 control ouputs: aileron, elevator, throttle and rudder."
6005,"In Orinthopters, these primary controls are:"
6006,"wing ailerons -> split tail ailerons/elevators, for banking."
6007,"wing elevators -> some (not all) ornithopters have split tail ailerons/elevators, for pitch control."
6008,throttle -> wing flapping throttle.
6009,(optionally)rudder -> some (ornithopters have a swinging tail for yaw control.
6010,"For the wings, they can be built using 3D-printed wing spars (or profiles that fit around a carbon spar. The airfoil profile can be any cambered profile depending on the ornithopter design, and the exact airfoil is usually calculated. The angle of attack is often about 15 degrees."
6011,"For QuadPlanes, including Tailsitters and Tilt-Rotors, see these sections: QuadPlanes, Tailsitter Planes, Tilt Rotor Planes"
6012,"You can combine setups for more complex aircraft. So for example, you could setup a vtail tiltrotor quadplane by combining functions from the guides above."
6013,"In addition, auxiliary control surfaces, such as flaps, spoilers and airbrakes can be configured:"
6014,"Normal Flying-wing aircraft uses two control surfaces as Elevons to control pitch and roll. In some cases, rudders are added to the winglets to control yaw. Differential spoiler takes advantage of splitting elevons into 4 independent control surfaces: normal elevon functions are reserved for pitch and roll control, but yaw control is done by using two surfaces on one side of the wing to create drag force thus controlling yaw motion, emulating rudder control. If calibrated correctly, it will ensure pilot has smooth yaw control via rudder input during take-off and landing as well as allowing the pilot to compensate for slip/skid compensation during turning (similar to differential aileron)."
6015,Left Yaw by inducing drag on left wing:
6016,Right Yaw by inducing drag on right wing:
6017,"The amount of rudder input into the differential spoilers is controlled by DSPOILR_RUD_RATE. A value of 0, totally disables this feature. The default is 100(%). Conventional planes and gliders will probably want to change this."
6018,"Gliders can utilize differential spoilers to implement flaperon style functions but with the option of crow brakes. Crow operation is shown below, where the inner and outer spoiler panels on a wing side are moved in opposite directions to implement the crow brake, but move together as aileron panels. The inner panel can be extended further than the outer to provide flap effect. This allows aileron, flap, and crow action to be implemented from the two control surfaces on each side of the wing."
6019,"To use differential spoiler function, the airframe is required to use have 4 control surfaces (2 on each wing)."
6020,Now setup your 4 channels using the SERVOn_FUNCTION parameters:
6021,Function Name
6022,Function Number
6023,Description
6024,Differential Spoiler Left 1
6025,This should be set to the outer left servo
6026,Differential Spoiler Right 1
6027,This should be set to the outer right servo
6028,Differential Spoiler Left 2
6029,86
6030,This should be set to the inner left servo
6031,Differential Spoiler Right 2
6032,87
6033,This should be set to the inner right servo
6034,"You can adjust the direction of each servo using the SERVOn_REVERSED parameters, and swap channels to get the right movement direction for elevons and rudder. Flap operation is also possible. The weighting of flap input to the movement of the outer and inner control surfaces can be set using DSPOILER_CROW_W1 and DSPOILER_CROW_W2 respectively. The default value of “0” for each parameter is no flap action."
6035,manual flap control is controlled by any RC channel whose RCx_OPTION is set to “208”.
6036,"DSPOILER_OPTS parameter gives several options that can be used to tailor the dspoiler functionality to your aircraft. They can be used to setup a ‘full house’ wing on a glider. DSPOILER_OPTS is a bit-mask each, bit enables different functionality."
6037,Bit
6038,"Pitch control, this bit enables or disables pitch control output using the differential spoilers. 1 uses elevons as source for use with a flying wing, 0 uses ailerons as source for use with a traditional plane"
6039,"Full span ailerons, 1 uses both the inner and outer control surfaces for roll control 0 just used the outer control surfaces"
6040,"Progressive crow, 0 gives crow brakes - the inner control surfaces are moved down and the outer surfaces moved up at the same time 1, for 0 to 50% flap only the inner surfaces are moved down then from 50% to 100% flap the outer surfaces are moved up, this gives traditional flaps first then crow brakes"
6041,Defaults are bit 0 and bit 1 set to 1. Conventional planes and gliders will probably want to change bit 0 to “0”.
6042,DSPOILER_AILMTCH allows the downwards travel of the inner surfaces to be limited to a percentage of their full downwards travel. This only affects the travel when the control surfaces are used as full span ailerons or for differential yaw. Using this parameter a flap control surface with lots of downwards travel can still be utilized for full span ailerons. Upwards travel of the control surfaces is unaffected.
6043,"If Differential Spoilers are used, setting an RCx_OPTION channel to “87” will allow the control of CROW aileron (outer spoilers) operation."
6044,HIGH position: No change to CROW deflection amount or use of progressive crow.
6045,"MIDDLE position: force progressive crow, assuming DSPOILER_CROW_W1 is non-zero, even if DSPOILER_OPTS bit 2 is zero."
6046,"LOW position: effectively sets DSPOILER_CROW_W1 to zero. Only inner spoilers move with FLAP channel, ie normal flaps."
6047,This allows live changes to CROW operation on approaches so that speed braking and descent rates can be changed during the approach.
6048,Flaperons use your 2 ailerons (using one channel each) as both flaps and ailerons. This article shows how to set up Flaperons in Plane.
6049,"A brief discussion on input and output channels may help.  The channels from the transmitter in your hand, to the receiver on the vehicle, and then into the autopilot on the vehicle are your INPUT channels.  The channels from the autopilot to your servo’s etc are the OUTPUT channels. The input and output channels may not directly map to one another."
6050,"Flaperons are the classic example of a setup where input and output channels do not map directly.  The autopilot will use the input from the aileron (rc channel 1, by default) AND the input from the flap channel (set by RCx_OPTION =208 for channel x in firmware versions 4.1 and later, or FLAP_IN_CH in perevious versions) and “mix” them to calculate how the flaperons on the plane should move. The result is sent out to each flaperon OUTPUT channel (channels 5 and 6 in the example below)."
6051,Do not do any aileron mixing on your transmitter.
6052,INPUTS:
6053,Leave the standard aileron input on channel 1.
6054,You need to add an input channel on your transmitter to control the flaps. You can configure any unused input channel for this however we are going to use servo output channel 5.  Configure your transmitter to use Channel 5 for flaps and set FLAP_IN_CHANNEL to 5 or RC5_OPTION = 208 (firmware 4.1 or later).
6055,Move your ailerons to 2 spare output channels on the autopilot that you aren’t using.  In this example we are using outputs 5 and 6.
6056,OUTPUTS:
6057,Set SERVO5_FUNCTION and SERVO6_FUNCTION to 24 and 25 (Flaperon 1 and flaperon 2 respectively - which channel is which does not matter).
6058,"Check that SERVO5_MIN, SERVO5_MAX, SERVO5_TRIM has the correct range set if you haven’t used them previously.  If your unsure usually 1000, 2000, 1500 will work fine.  Do the same for the SERVO6 equivalents."
6059,Switch to FBWA or CRUISE.  Roll your plane back and forth and make sure the ailerons move in the correct direction (aileron goes down on the wing that you roll down). If they don’t then use SERVO5_REVERSED and SERVO6_REVERSED to reverse channels as needed.
6060,"Once this works, try your flaps control on your transmitter and make sure flaps go down and not up. If they go the wrong way you will need to swap the two output channels and correct the reversals."
6061,"Confirm that when in FBWA and your roll the plane the ailerons move in the correct direction, and that your flaps go down."
6062,"Now try the ailerons stick on your transmitter. If they go the wrong way, you can use RC1_REVERSED to change the direction of the input channel. If you put your stick left, the left aileron should go up."
6063,"Go to failsafe setup in APM Planner 2 or Mission Planner, and make sure the max/min values match SERVO5_MIN/SERVO5_MAX (or adjust them) so that your flaps move all the way ( SERVO1_TRIM should also be set to 1500). - Setting the FLAP_SLEWRATE to 100 allows moving flaps from 0 to 100% in one second.  Lower this to make your flaps move more slowly."
6064,"Adjust the FLAP_1_PERCNT, FLAP_2_PERCNT, FLAP_1_SPEED, FLAP_2_SPEED as desired for auto modes - see Automatic Flaps. Also, have a look at TKOFF_FLAP_PCNT and LAND_FLAP_PERCNT if they are relevant to you."
6065,"When you are flying in manual mode, it can be helpful to setup an elevator down mix on your TX when you set flaps i.e. the more flaps you send, the more elevator down you should send to correct pitch up from flaps. If possible set up the mix value on a rotary switch so that you can control the elevator down correction during a test flight.  If you set too much elevator down as a fixed value in your mix, you’ll be stuck not being able to use flaps for landing if you put too much elevator down."
6066,Don’t fly until you’ve rechecked that FBWA/CRUISE moves the ailerons in the right direction and that ailerons also go in the right direction in manual mode.
6067,"You can also setup crow flaps (where the ailerons go up, not down) by swapping the two output channels and setting the channel reversal as needed."
6068,"Manual flaps input is mixed into auto modes. That means if you’re landing in manual mode with flaps set to full on your transmitter, and you flip the mode to RTL or some other mode to abort the landing and go back to an auto mode, flaps will stay full. You need to retract them on your transimitter."
6069,SERVOx_MIN and SERVOx_MAX for Flaperon output channels limit deflection of Flaperons and you can use the TRIM value to move the neutral position in case you want more down travel than up travel.
6070,SERVO1_TRIM acts as normal aileron trim.  SERVO1_MIN and SERVO1_MAX should match the transmitter setting
6071,"Plane can control flaps in autonomous modes based on an airspeed schedule. Simply put you can specify two speeds and two flap settings. If your target speed (not your actual speed) is above the specified speeds then your flaps are set to the default (trim) position. If your target speed is lowered below the first flap speed, then flaps are deployed to the first position, and if your target speed is lowered below the second flap speed, then flaps are deployed to the second position."
6072,"The target speed can be commanded by changing the value of cruise_speed in the parameter interface, by using the Do_Set_Speed command in a mission, or by the throttle stick position in FBW-B."
6073,"Flaps can be configured on any channel (in older versions flaps could only be configured on channel 5, 6, 7 or 8 with 8 not available for manual control)."
6074,"The first step in setting up flaps is to set the parameter for the channel function for the channel you are using for flaps to a value of 3. For example, if you have flaps on channel 5 then set SERVO5_FUNCTION to 3."
6075,"Next set the parameters for your two flap speeds and flap values. These parameters are FLAP_1_PERCNT, FLAP_2_PERCNT, FLAP_1_SPEED, FLAP_2_SPEED"
6076,Redo your radio calibration. Be sure to set the flap switch to the zero flap position before finishing the radio calibration so that zero flaps is stored as the trim (default) position.
6077,"That is basically all the setup required for flaps. If you find that your flaps are moving backwards from what you expect, change the reversing parameter for your flap channel, for example SERVO5_REVERSED. Set it to 1 to reverse the flaps, set to 0 for normal operation."
6078,"In Manual, Stabilize, or FBW-A modes your flaps will operate manually and you can set them with your transmitter."
6079,In FBW-B the target airspeed is set by the position of the throttle stick. If set up properly you should see flaps deploy as you lower the throttle stick through the two flap airspeed ranges.
6080,"In RTL, Guided, and Auto modes flaps settings are determined by the schedule in your parameters and the current value of cruise_speed. You can change cruise_speed to a value in one of the flap ranges from the GCS and should see the flaps deploy. Also, if you use the Do_Change_Speed command in mission flaps will be deployed when the target speed is changed into one of the flap speed ranges."
6081,You can also setup flaperons. Please see the separate flaperon guide for details.
6082,Airbrakes are control surfaces that primarily add drag to your aircraft.
