id,text
4119,Mini
4120,STM32F405 microcontroller
4121,BMI088 IMU (accel and gyro)/ Mini: BMI270 IMU
4122,SPL06 barometer / Mini: DPS310
4123,9V 3A (Mini: 2.5A) BEC for powering Video Transmitter
4124,5V 3A (Mini:2.5A) BEC for peripherals
4125,10x PWM outputs/ Mini: 9 PWM outputs
4126,1x SBUS RC input
4127,Camera/VTX/HD(DJI) VTX connectors
4128,Micro-C USB port
4129,MicroSD Card Slot for logging
4130,The UARTs are marked Rxn and Tn in the above pinouts. The Rxn pin is the receive pin for UARTn. The Txn pin is the transmit pin for UARTn.
4131,"SERIAL2 -> UART2 (DisplayPort, TX2 only DMA-enabled)"
4132,"SERIAL4 -> UART4 (MAVLink2, TX only DMA-enabled)"
4133,"SERIAL5 -> UART5 (RX pin only,ESC Telemetry)"
4134,"SERIAL6 -> UART6 (RX6 is inverted from SBUS pin, no DMA on TX6)"
4135,"The default RC input is SBUS only on SBUS pin. PPM is not supported. Other RC protocols must use another UART port such as UART1 or UART4, and set its protocol to receive RC data: SERIALx_PROTOCOL=23 and change SERIAL6_PROTOCOL to something other than its default protocol of ‘23’. If using CRSF/ELRS, UART1 should be used since it has full DMA. If using another UART for RC input:"
4136,FPort requires connection to the TX of the UART and SERIALx_OPTIONS be set to “7”.
4137,"CRSF also requires a TX connection, and automatically provides telemetry. Set SERIALx_OPTIONS to “0”."
4138,SRXL2 requires a connection to TX and automatically provides telemetry.  Set SERIALx_OPTIONS> to “4”.
4139,The MicoAir405v2 supports analog OSD using OSD_TYPE 1 (MAX7456 driver) using the CAM and VTX connectors. DisplayPort HD OSD via the DJI connector is enabled simultaneously by OSD_TYPE2 = 5.
4140,The SH1.0-6P connector supports a standard DJI HD VTX connection. Pin 1 of the connector is 9v so be careful not to connect this to a peripheral requiring 5v.
4141,The MicoAir405v2 supports up to 10 PWM outputs(Mini supports 9). Outputs 1-8 also support DShot. Outputs 1-4 support bi-directional DShot. Outputs are grouped and each group must use the same output protocol:
4142,"1,2,5,6 are group1"
4143,"3, 4 are group 2"
4144,"7,8 are group 3"
4145,"9,10 are in group 4"
4146,"The board has a built-in voltage sensor via the VBAT pin, but no internal current sensor. An external current sensor can be connected to the Curr pin. Default parameters for both internal voltage and external current monitoring are set by default to :"
4147,BATT_VOLT_MULT 21.2
4148,BATT_AMP_PERVLT 40.2
4149,"The MicoAir405v2/Mini do not have a built-in compass, but you can attach an external compass using I2C on the SDA and SCL connector."
4150,Firmware for this board can be found here in  sub-folders labeled “MicoAir405v2” or MicoAir405Mini”.
4151,"Initial firmware load can be done with DFU by plugging in USB with the bootloader button pressed. Then you should load the “with_bl.hex” firmware, using your favorite DFU loading tool."
4152,Once the initial firmware is loaded you can update the firmware using any ArduPilot ground station software. Updates should be done with the “*.apj” firmware files.
4153,The MicoAir743 is a flight controller designed and produced by MicoAir Tech..
4154,BMI088/BMI270 dual IMUs
4155,9V 3A BEC; 5V 3A BEC
4156,10 PWM outputs
4157,1x SWD port
4158,"Mounting: 30.5 x 30.5mm, Φ4mm"
4159,Dimensions: 36 x 36 x 8 mm
4160,Weight: 9g
4161,"SERIAL2 -> UART2 (DisplayPort, DMA-enabled)"
4162,"SERIAL4 -> UART4 (MAVLink2, DMA-enabled)"
4163,"SERIAL5 -> UART6 (RCIN, DMA-enabled)"
4164,"SERIAL6 -> UART7 (RX only, ESC Telemetry, DMA-enabled)"
4165,"SERIAL7 -> UART8 (User, DMA-enabled)"
4166,"The default RC input is configured on the UART6. The SBUS pin is inverted and connected to RX6. Non SBUS, single wire serial inputs can be directly tied to RX6 if SBUS pin is left unconnected. RC could  be applied instead at a different UART port such as UART1, UART4 or UART8, and set the protocol to receive RC data: SERIALn_PROTOCOL=23 and change SERIAL5 _Protocol to something other than ‘23’."
4167,"The MicoAir743 supports onboard OSD using OSD_TYPE 1 (MAX7456 driver). Simultaneously, DisplayPort HD OSD is enabled by default and available on the HD VTX connector, See below."
4168,The SH1.0-6P connector supports a DJI Air Unit / HD VTX connection. Protocol defaults to DisplayPort. Pin 1 of the connector is 9v so be careful not to connect this to a peripheral requiring 5v.
4169,The MicoAir743 supports up to 10 PWM outputs. All the channels support DShot. Channels 1-8 support bi-directional DShot. PWM outputs are grouped and every group must use the same output protocol:
4170,"1, 2, 3, 4 are Group 1"
4171,"5, 6 are Group 2"
4172,"7, 8, 9, 10 are Group 3"
4173,BATT_VOLT_MULT = 21.2
4174,BATT_AMP_PERVLT = 40.2
4175,"The MicoAir743 has a built-in compass sensor (IST8310), and you can also attach an external compass using I2C on the SDA and SCL connector."
4176,Firmware for this board can be found here in  sub-folders labeled “MicoAir743”.
4177,The NxtPX4v2 is an open-source hardware designed and maintained by HKUST UAV-Group. And it is produced by MicoAir Tech..
4178,BMI088+BMI088(DUAL) IMU (accel and gyro)
4179,SPL06 barometer
4180,12V 2.5A BEC for powering Video Transmitter
4181,"Mounting: 20 x 20mm, Φ3mm"
4182,Dimensions: 27 x 32 x 8 mm
4183,Weight: 6.5g
4184,"SERIAL1 -> UART2 (MAVLink2, DMA-enabled)"
4185,"SERIAL2 -> UART4 (MAVLink2, DMA-enabled)"
4186,"SERIAL3 -> UART1 (GPS, DMA-enabled)"
4187,"SERIAL4 -> UART3 (DisplayPort, DMA-enabled)"
4188,"SERIAL5 -> UART7 (RX only, ESC Telemetry, DMA-enabled)"
4189,"SERIAL6 -> UART5 (RCIN, DMA-enabled)"
4190,"The default RC input is configured on the UART5 by default. The SBUS pin is inverted and connected to RX5. Non SBUS,  single wire serial inputs can be directly tied to RX5 if SBUS pin is left unconnected. RC could  be applied instead at a different UART port such as UART2, UART4 or UART8, and set the protocol to receive RC data: SERIALn_PROTOCOL=23 and change SERIAL6 _Protocol to something other than ‘23’."
4191,FPort requires connection to the Tx5 of the UART and SERIAL6_OPTIONS be set to “7”.
4192,"CRSF/ELRS also requires a TXx5 connection, and automatically provides telemetry. Set  SERIAL6_OPTIONS = “0”."
4193,SRXL2 requires a connection to Tx5 and automatically provides telemetry.  Set SERIAL6_OPTIONS =  “4”.
4194,The SH1.0-6P connector supports a DJI Air Unit / HD VTX connection. Protocol defaults to DisplayPort. Pin 1 of the connector is 12v so be careful not to connect this to a peripheral requiring 5v.
4195,The NxtPX4v2 supports up to 8 PWM outputs. All channels support bi-directional DShot. PWM outputs are grouped and within each group the same same output protocol must be used:
4196,1 - 4 are Group1;
4197,"5, 6 are Group2;"
4198,"7, 8 are Group3;"
4199,BATT_VOLT_PIN 4
4200,BATT_VOLT_MULT 10.2
4201,BATT_AMP_PERVLT 20.4
4202,"The NxtPX4v2 does not have a built-in compass, but you can attach an external compass using I2C on the SDA and SCL connector."
4203,GPIO 3 outputs are available on the AUX connector. These are directly attached to the STM32H743. The numbering of the GPIOs for use in ArduPilot Relay and other GPIO functions are:
4204,PA4 :  pin 81
4205,PC1 :  pin 82
4206,PC0 :  pin 83
4207,Firmware for this board can be found here in  sub-folders labeled “NxtPX4v2”.
4208,32-bit STM32F777 Cortex M4 core with FPU rev. 3 216 MHz/512 KB RAM/2 MB Flash
4209,F-RAM Cypress MF25V02-G 256-Kbit nonvolatile memory (Flash memory that performs as fast as RAM)
4210,Bosch BMI088 3-axis accelerometer/gyroscope (internally vibration dampened)
4211,Invensense ICM-20602 3-axis accelerometer/gyroscope
4212,Invensense ICM-20948 3-axis accelerometer/gyroscope/magnetometer
4213,Infineon DPS310 barometer (So smooth and NO more light sensitivity)
4214,Spektrum DSM / DSM2 / DSM-X® Satellite compatible input and binding
4215,Futaba S.BUS® & S.BUS2® compatible input
4216,FRSky Telemetry port output
4217,Graupner SUMD
4218,Yuneec ST24
4219,PPM sum input signal
4220,8x PWM outputs (all DShot capable)
4221,1x RSSI (PWM or voltage) input
4222,"6x UART (serial ports total), two with HW flow control"
4223,"USB console input with two endpoints, one defaults to MAVLink for GCS, one for SLCAN"
4224,1x I2C
4225,1x CAN
4226,1x JTAG (TC2030 Connector)
4227,3x Ultra low noise LDO voltage regulators
4228,Tricolor LED
4229,Weight: 5.3g (.19 oz)
4230,Width: 20mm (.79”)
4231,Length: 32mm (1.26”)
4232,Height: 12.07mm (.475”)
4233,SERIAL0 = console = USB (normally for GCS connection)
4234,SERIAL1 = Telemetry1 = USART2
4235,SERIAL3 = GPS1 = UART4
4236,"SERIAL4 = GPS2 = UART8 (labelled as FrSky Telem, but can be used for any serial device, defaults to GPS protocol)"
4237,SERIAL5 = User = UART7 (USER/DEBUG)
4238,SERIAL6 = OTG2 (virtual USB connection for SLCAN or passthru use)
4239,"All motor/servo outputs are Dshot and PWM capable. However, mixing Dshot and normal PWM operation for outputs is restricted into groups, ie. enabling Dshot for an output in a group requires that ALL outputs in that group be configured and used as Dshot, rather than PWM outputs. The output groups that must be the same (PWM rate or Dshot, when configured as a normal servo/motor output) are: 1-4, 5/6, and 7/8."
4240,"Pinouts, wiring diagrams, setup information, etc. is shown here:"
4241,mRo Control Zero
4242,mRobotics
4243,The Pixracer Pro is the next generation autopilot of mRo’s Pixracer family.
4244,"The Pixracer Pro is the next generation of mRobotics’ family of Pixracer autopilots. It has been designed primarily for the demanding requirements of small multicopters, but of course can be used on planes and other vehicles which require no more than 8 pwm outputs for controlling escs and motors."
4245,MCU - STM32H743IIK6
4246,2MB flash allows full features of ArduPilot to be flashed
4247,256KB FRAM - FM25V02-G
4248,Gyro/Accelerometer: Invensense ICM-20948 / Gyro / Mag (? KHz)
4249,Gyro/Accelerometer: Invensense ICM-20602 Accel / Gyro (? KHz)
4250,Gyro/Accelerometer: Bosch BMI088 Accel / Gyro (? KHz)
4251,Barometer: DSP310
4252,FrSky Telemetry serial port
4253,On-Board Buzzer
4254,"8 Servo/Motor Outputs, 3.3V (default) or 5V level selectable (GPIO 74)"
4255,"Connectors: GPS+I2C (USART4), RC-IN/PPM-IN/RSSI/SBus-IN/Spektrum-IN, USART3 (TxD, RxD, CTS, RTS), USART2 (TxD, RxD, CTS, RTS), USART8(FRSky-IN/FRSky-OUT), CAN1, CAN2, SERVO1-SERVO8, USART1/USART7 (TxD, RxD), SPI6, POWER-BRICK (VDD, Voltage, Current, GND)."
4256,Size
4257,PIN
4258,SIGNAL
4259,VOLTAGE/TOLERANCE
4260,+5V
4261,TX
4262,+3.3V/5V
4263,RX
4264,CTS
4265,+3.3V
4266,RTS
4267,TX1
4268,TX7
4269,RX7
4270,+4.5V
4271,+4.5V **
4272,RC input (USART6 RX)
4273,RSSI input
4274,+3.3V (for Spektrum RX power)
4275,"** normally supply outputs only valid when power module is powered, but this output is also active when USB is connected."
4276,CH
4277,CL
4278,+5V in
4279,CURR sense in
4280,VOLT sense in
4281,MISO
4282,SCK
4283,CS
4284,MOSI
4285,Parameter
4286,Default Protocol**
4287,Connector
4288,console
4289,Telemetry1
4290,USART2 (supports CTS and RTS signaling)
4291,Telemetry2
4292,USART3 (supports CTS and RTS signaling)
4293,"UART8  (targeted for FrSky Telem, but must change SERIAL4_PROTOCOL)"
4294,USER
4295,SERIAL7
4296,SLCAN
4297,USB (second composite USB interface)
4298,** User may change SERIALx_PROTOCOL as required for application
4299,"All motor/servo outputs are Dshot and PWM capable. However, mixing Dshot and normal PWM operation for outputs is restricted into groups, ie. enabling Dshot for an output in a group requires that ALL outputs in that group be configured and used as Dshot, rather than PWM outputs. The output groups that must be the same (PWM rate or Dshot, when configured as a normal servo/motor output) are: 1/2/3/4, 5/6, and 7/8."
4300,The mRo Nexus is new member of mRo’s Pixracer autopilot family.
4301,"The mRo Nexus is a member of the next generation of mRobotics’ family of Pixracer autopilots. It has been designed for ultra compact applications which primarily use CAN peripherals, as well as standard GPS/Compass or Airspeed sensors. It includes an integrated ADS-B receiver for avoidance."
4302,MCU - STM32H743VIH6
4303,Gyro/Accelerometer: Invensense ICM-40609D / Gyro (? KHz)
4304,RM3100 Precision Compass
4305,Dual CAN/DroneCAN ports
4306,UART for serial RC input
4307,"Connectors: GPS+I2C (USART4),CAN1, CAN2, USART7 (TxD, RxD), POWER-BRICK(VDD, Voltage, Current, GND)."
4308,Connector/Suggested Use
4309,UART7/Serial RC input
4310,USB (second composite USB interface)/SLCAN
4311,UART4/GPS
4312,"[copywiki destination=”copter,plane,rover,blimp”]"
4313,The MUPilot flight controller is sold by MUGIN UAV
4314,STM32F765 Microcontroller
4315,"Three IMUs: ICM20689, MPU6000 and BMI055"
4316,Internal vibration isolation for IMUs
4317,Two MS5611 SPI barometers
4318,6 UARTs plus USB
4319,14 PWM outputs with selectable 5V or 3.3V output voltage
4320,builtin RGB LED
4321,external safety Switch
4322,voltage monitoring for servo rail and Vcc
4323,two dedicated power input ports for external power bricks
4324,91mm x 46mm x 31mm
4325,106g
4326,CAN1/2
4327,Signal
4328,Volt
4329,CAN_H
4330,CAN_L
4331,GPS&SAFETY
4332,UART_TX1
4333,UART_RX1
4334,I2C1_SCL
4335,I2C1_SDA
4336,SAFETY_SW
4337,SAFETY_SW_LED
4338,3V3_OUT
4339,BUZZER
4340,I2C1/2/3/4
4341,I2Cx_SCL
4342,I2Cx _SDA
4343,UART_TX2
4344,UART_RX2
4345,UART_TX6
4346,UART_RX6
4347,UART4(GPS2)
4348,UART_TX3
4349,UART_RX3
4350,I2C2_SCL
4351,I2C2_SDA
4352,UART_TX7
4353,UART_RX7
4354,SWDIO
4355,SWCLK
4356,VCC_IN
4357,CURRENT_ADC
4358,VOLTAGE_ADC
4359,CURRENT_ADC/I2C1_SCL
4360,VOLTAGE_ADC/I2C1_SDA
4361,SBUS  OUT
4362,SBUS OUT
4363,ADC_3V3
4364,ADC_6V6
4365,+6.6V
4366,SPI5
4367,CS1
4368,CS2
4369,DSM/SBUS
4370,SERIAL4 -> UART4 (GPS2)
4371,SERIAL5 -> UART6 (spare)
4372,SERIAL7 -> USB2  (SLCAN)
4373,"The Telem1 and Telem2 ports have RTS/CTS pins, the other UARTs do not have RTS/CTS."
4374,"The UART7 connector is labeled debug, but is available as a general purpose UART with ArduPilot."
4375,"RC input is configured on the PPM pin, at one end of the servo rail, marked RC in the above diagram. This pin supports all unidirectional RC protocols including PPM.  The DSM/SBUS pin is also tied to the PPM pin. For CRSF/ELRS/etc. protocols, a full UART will need to be used with its SERIALx_PROTOCOL set to “23”."
4376,"The MUPilot supports up to 14 PWM outputs. First first 8 outputs (labeled “M1 to M8”) are controlled by a dedicated STM32F103 IO controller. These 8 outputs support all PWM output formats, but not DShot."
4377,The remaining 6 outputs (labeled A1 to A6) are the “auxiliary” outputs. These are directly attached to the STM32F765 and support all PWM protocols as well as DShot.
4378,The output levels of the auxiliary outputs can be selected by switch to be either 3.3V or 5V. The output level is 3.3V for the main outputs.
4379,"The board has two dedicated power monitor ports on 6 pin connectors. The correct battery setting parameters are dependent on the type of power brick which is connected. The first is analog only, the second may be either analog or I2C, depending on baseboard jumpers."
4380,"In order to enable monitoring, the BATT_MONITOR or BATT2_MONITOR parameter must be set. By default BATT_MONITOR is set to “4” for the included power module.."
4381,Default params for the first monitor are set and are: * BATT_VOLT_PIN = 2 * BATT_CURR_PIN = 1 * BATT_VOLT_MULT = 18.0 * BATT_AMP_PERVLT = 24.0 (may need adjustment if supplied monitor is not used)
4382,The MUPilot has a builtin IST8310 compass. Due to potential interference the board is usually used with an external I2C compass as part of a GPS/Compass combination.
4383,"The 6 auxiliary outputs can be used as GPIOs (relays, buttons, RPM etc). To use them see GPIOs"
4384,The numbering of the GPIOs for PIN variables in ArduPilot is: * MAIN1 101 * MAIN2 102 * MAIN3 103 * MAIN4 104 * MAIN5 105 * MAIN6 106 * MAIN7 107 * MAIN8 108 * AUX1 50 * AUX2 51 * AUX3 52 * AUX4 53 * AUX5 54 * AUX6 55
4385,The MUPilot has 7 analog inputs * ADC Pin0 -> Battery Voltage * ADC Pin1 -> Battery Current Sensor * ADC Pin2 -> Battery Voltage 2 * ADC Pin3 -> Battery Current Sensor 2 * ADC Pin4 -> ADC port pin 2 * ADC Pin14 -> ADC port pin 3 * ADC Pin10 -> Board 5V Sense * ADC Pin11 -> Board 3.3V Sense * ADC Pin103 -> RSSI voltage monitoring
4386,Above image and some content courtesy of myairbot.com¶
4387,Support for this board is available with Copter-3.6.0 and Plane-3.9.0 (and higher)
4388,STM32F405 ARM
4389,Voltage and current (only Pro version) sensors
4390,6 or 8 PWM (Pro only) outputs
4391,"RC input PWM/PPM, SBUS"
4392,I2C port for external compass
4393,available from multiple retailers including myairbot.com
4394,"There have been many versions of this board and many clones. Best results, with no feature/performance impacts will be obtained boards which have solder jumpers for selecting “SBUS” or “PPM” RX input. This should be soldered to the “PPM” selection for ALL receiver types. ArduPilot will automatically detect and accept any supported format (SBUS/PPM/DSM/etc.) on the RX input with this jumper selection. In addition, be sure the board has a barometer, SD Card slot, and Current sense circuit."
4395,GPS is attached to UART6 (SERIAL3)
4396,Telem is available at UART 1 (SERIAL1)
4397,"The shared USART3/I2C pins are ,by default, enabled only for I2C operation to allow external compass or digital airspeed sensor attachment.If at least one device attached externally, does not have pull-up resistors, then 2K ohm pull-up resistors will need to be added externally."
4398,"However, by setting BRD_ALT_CONFIG to 1, the external I2C connection is disabled, so that USART3 may be used as a normal UART. It is SERIAL2 in the parameters listings."
4399,"The board’s RSSI pad can be used as an analog RSSI input. Use pin “0” as the RSSI input pin in Mission Planner. Mission planner default values for battery voltage and current scales are provided, however since many variations of this board are available, these may needed to be manually calibrated."
4400,"The RSSI pad can be re-purposed to be the TX output of UART4 instead of analog RSSI input, if the BRD_ALT_CONFIG param is set to 2 or 3. And if BRD_ALT_CONFIG param is set to 3, then PWM output pin 5 becomes instead, the RX pin of UART4 to provide a full addition UART. Also, if BRD_ALT_CONFIG param is set to 4, then both UART3 and UART4 are active and available."
4401,"If you want to power the servos from the ESC BEC via the board’s center rail for the servo outputs, then you should remove the diode as per here: https://www.rcgroups.com/forums/showthread.php?2874687, otherwise, independently power the servos directly from the ESC or independent BEC with no connection to the board’s servo output center rail. The VCC pin next to the RX in pin is a 5V output only and not affected by this modification."
4402,"Video power provided on the video input and output center rail, is provide through an on-board noise filter. Either ~4.5V (labeled 5V) or VBAT-0.5V (VBAT) can be selected by solder pads on the back of the board."
4403,"PPM solder pad/resistor should be soldered and “S-BUS” resistor/solder pad removed Otherwise, UART1 or UART6 or RCIN will not work."
4404,"The Pro version has 6 PWM outputs available on thru-hole pads, and two additional (PWM7 & PWM8) on the rear, via solder pads above the “MOTO” silk screen printing. The AIO version only provides 6 PWM outputs via thru-hole pads."
4405,SERIAL2 = not assigned (Telemetry2 = USART3 if BRD_ALT_CONFIG =1)
4406,SERIAL3 = GPS1 = USART6
4407,SERIAL4 = GPS2 = UART4 (if BRD_ALT_CONFIG = 2 or 3)
4408,SERIAL5 = not assigned
4409,SERIAL6 = not assigned
4410,"All motor/servo outputs are Dshot and PWM capable. However, mixing Dshot and normal PWM operation for outputs is restricted into groups, ie. enabling Dshot for an output in a group requires that ALL outputs in that group be configured and used as Dshot, rather than PWM outputs. The output groups that must be the same (PWM rate or Dshot, when configured as a normal servo/motor output) are: 1/2/6, 3/4/5, 7/8(Pro only)."
4411,"Firmware files can be found here. Use omnibusf4pro firmware for the OmnibusF4Pro boards and omnibusf4 firmware for the AIO versions. The pro version will be used in the following examples. Besides the .apj files for firmware flashing via MissionPlanner, there’s also .hex files for use with various utilities like dfu-util or betaflight / iNav GUIs. You will also find a _bl.hex that contains the firmware plus the ArduPilot compatible bootloader in case it is not already present on your board."
4412,"The provided _bl.hex file can be flashed using BF or iNav GUI, likely the most convenient way to get ArduPilot on your board the first time."
4413,"Alternatively, the bootloader can be flashed separately. This requires the board to be put into DFU mode. Tools like dfu-util can be used to flash the bootlader. Once the bootlader is present, all subsequent firmware updates can be done using MissionPlanner’s firmware functions."
4414,"To do this, you’ll need to locate the DFU jumper on your board. On most board flavours this is a little push button thas needs to be pressed while connecting your board to your PC via USB:"
4415,Linux (Ubuntu)
4416,OS X
4417,"Download the dfu-util to your local system, e.g., under D:dfu-util."
4418,Rename it to dfu-util.exe
4419,Append the path of the dfu-util.exe to the system environment variable Path: “My Computer” > “Properties” > “Advanced” > “Environment Variables” > “Path”. Please note that paths in the variable Path are separated by semicolon ;. This will allow dfu-util to be executed globally in command prompt.
4420,"Instead of using dfu-util, you could flash bootloader with betaflight. Instructions are detailed here : https://github.com/betaflight/betaflight/wiki/Installing-Betaflight If you board is not recognize as a com port under windows, you have to download and install zadig : http://zadig.akeo.ie/"
4421,Bootloader binaries for the current targets can be found here.
4422,"Download omnibusf4pro_bl.bin for this board type. With your board connected via USB and put into DFU mode, open a terminal and flash the new bootloader with the following command line:"
4423,"Once the flashing is complete, power cycle the board and you should see a solid power LED and a rapidly blinking blue LED."
4424,"Alternatively, board-specific bootloaders can be built from source with ./waf using the –bootloader option."
4425,Open Mission Planner and go to the Initial Setup tab. Verify that the COM port in the top right is the same as in Device Manager.
4426,"Choose “Load Custom Firmware” and browse to the respective .apj file. After the flash is complete, power cycle the device."
4427,Congratulations! You’re now running ArduPilot on your omnibusF4. You can use this same process to upgrade to newer versions of ArduPilot. Either use MP’s firmware update functionality or compile your own desired vehicle firmware from source and upload the .apj file to the board.
4428,Enable Battery monitor with these settings :
4429,BATT_MONITOR=4
4430,"BATT_AMP_PERVLT 38.0 (note, this value may vary from 18 to 38, depending on specific board manufacturer…will need to be calibrated to match actual current)"
4431,Any PWM output can be used as a relay pin. See GPIOs
4432,RELAY2_PIN = 54 for output PWM 5 to be assigned to RELAY2
4433,Hardware definition is available here.
4434,Above images and some content courtesy of myairbot.com
4435,Support for this board is available with Copter-3.6.0 (and higher)
4436,Voltage sensor
4437,2 full UARTS (RX and TX)
4438,1 RX only UART for ESC telemetry
4439,"RC input PPM, SBUS, CRSF etc."
4440,Onboard voltage sensor
4441,additional ADC for current sensor on V6.x revision only. Current sensing on original V6 available using ESC telemetry.
4442,Onboard winbond 25Q128 for dataflash-type logging
4443,SERIAL1 = Telemetry1 = USART1 (only available on original V6 version)
4444,SERIAL2 = Telemetry2 = USART4 (RX only for ESC telemetry)
4445,SERIAL4 = USART3 available in BRD_ALT_CONFIG = 1 (firmware 4.1 or later)
4446,"All motor/servo outputs are Dshot and PWM capable. However, mixing Dshot and normal PWM operation for outputs is restricted into groups, ie. enabling Dshot for an output in a group requires that ALL outputs in that group be configured and used as Dshot, rather than PWM outputs. The output group that must be the same (same PWM rate or Dshot, when configured as a normal servo/motor output) is: 1/2 and 3/4."
4447,Logging to on-board data flash is supported on this controller.
4448,There’s various versions and clones of the OmnibusF4Nano. This refers to the original V6 and subsequent V6.x revision only with onboard BMP280 type barometer.
4449,Typical ArduPlane system
4450,GPS is attached to UART6
4451,Telem is available at UART 1
4452,The shared UART3/I2C pins are enabled for I2C operation in default BRD_ALT_CONFIG = 0 to allow external compass and / or digital airspeed sensor attachment. Alternatively they can be set to UART operation as SERIAL4 in BRD_ALT_CONFIG = 1.
4453,RC input is via pad marked LED on the board and is compatible all RX serial protocols supported by ArduPilot. The Buzzer output pad has no functionality.
4454,"This board revision has the fixed inverter moved to USART1 RX pin, so only TX1 pin can be used (output only). 2 full UARTS + I2C is available in BRD_ALT_CONFIG = 1, using RX3 / TX3 pins as SERIAL4. In default BRD_ALT_CONFIG = 0, RX3 and TX3 pins will default to I2C SDA and SCL respectively. RCInput is on WSL2812 pad. I2C and SERIAL3 for GPS / mag combo is on PPM (=SCL), PB9 (=SDA), RX6 and TX6 pads. Make sure to leave solder jumpers for inverter setup disconnected."
4455,Original V6 revision supports analog voltage monitoring on VBAT pin.
4456,Set BATT_MONITOR to 3 (= analog voltage only) and reboot.
4457,Default pin values:
4458,Optionally add voltage and / or current monitoring using ESC telemetry capable ESCs. See instructions here.
4459,V6.x revision has an additional ADC available for external current sensor hardware / PDB connection in 4in1 socket / respective pads.
4460,BATT_AMP_PERVLT = 18.2
4461,Set BATT_MONITOR to 4 (= analog voltage and current) and reboot for full battery monitoring support.
4462,"Current pin defaults to pin 11 in ardupilot runtime. Alternatively, it can be used for analog RSSI input or connecting an analog airspeed sensor. Adjust BATT_AMP_PERVLT default of 18.2 as required by the individual current sensor hardware used."
4463,"Usually these boards are sold pre-flashed with Betaflight / iNav firmwares. In order to use ArduPilot, first time flashing requires both the bootloader and the firmware to be updated. Subsequent ArduPilot firmware updates do not require updating the bootloader again."
4464,Follow the instructions here using the “arduXXX_with_bl.hex” file for the “OmnibusNanoV6” target.
4465,"When instructed to enter DFU mode, locate the DFU button / jumper pads and keep the button pressed / jumper pads shorted while connecting the board to your computer via USB. If done successfully, the red power LED should light solid while the blue activity LED should not light at all."
4466,"Follow the instructions here but choose “Load Custom Firmware” and browse to the respective “arduXXX.apj” file for the “OmnibusNanoV6” target, or your own .apj file if building your own firmware."
4467,STM32F745VG ARM
4468,1MB of Flash memory
4469,"InvenSense MPU6000 IMU (accel, gyro) with vibration isolation"
4470,"InvenSense ICM20608 IMU (accel, gyros, compass) with vibration isolation"
4471,PWM outputs
4472,Voltage and Current sensing inputs (Needs external current sensor)
4473,36mm x 36mm
4474,"The shared UART3/I2C pins are enabled by default only for I2C operation to allow external compass or digital airspeed sensor attachment.If at least one device attached externally does not have pull-up resistors, then 2K ohm pull-up resistors will need to be added externally to these pins."
4475,"By setting BRD_ALT_CONFIG to 2, those pins change from I2C to UART3 TX and RX pins."
4476,"SERIAL2 = Telemetry2 = USART3 if BRD_ALT_CONFIG = 2, otherwise these pins are used for I2C pins (firmware 4.1 or later)"
4477,"SERIAL4 = GPS2 = USART2 (RX only if BRD_ALT_CONFIG = 1, otherwise this pin is used for RC input labeled SBUS on board)"
4478,"SERIAL5 = USER = UART7 (RX only, in V2 only)"
4479,"RC input is configured on the SBUS (UART2_RX) pin. It supports all RC protocols, however for FPort  BRD_ALT_CONFIG should be set to 1 with SERIAL4_OPTIONS=15 as described in the FPort section."
4480,BATT_AMP_OFFSET 0.008
4481,BATT_VOLT_MULT 10.925
4482,"BATT_AMP_PERVLT 58.0 (note, this value is valid if using Matek Systems FCHUB A5 current sensor)…will need to be calibrated to match actual current if using another make of PDB board)"
4483,"All motor/servo outputs are Dshot and PWM capable. However, mixing Dshot and normal PWM operation for outputs is restricted into groups, ie. enabling Dshot for an output in a group requires that ALL outputs in that group be configured and used as Dshot, rather than PWM outputs. The output groups that must be the same (PWM rate or Dshot, when configured as a normal servo/motor output) are: 1/2, and 3/4."
4484,The Orqa FC 3030 F405 is an NDAA compliant flight controller produced by Orqa
4485,Orqa
4486,16Mbyte dataflash for logging
4487,MPU6000 IMU (accel and gyro)
4488,DPS310 Barometer
4489,10V 2A  BEC for powering Video Transmitter
4490,5V 2A (Mini:2.5A) BEC for peripherals
4491,"4x UARTs/serial for RCin, GPS, and other peripherals"
4492,VTX connector
4493,Switchable dual camera inputs
4494,"SERIAL1 -> UART1 (RCin, DMA-enabled)"
4495,SERIAL6 -> UART6 (MAVLink2)
4496,RC input is configured for GHST by default on the TX1 (UART1_TX) pin using half-duplex. To support other RC protocols set SERIAL1_OPTIONS to 0. This will support all serial RC protocols except SBUS.
4497,For PPM and SBUS support on UART1_RX set BRD_ALT_CONFIG to 1.
4498,The Orqa FC 3030 F405 supports analog OSD using OSD_TYPE 1 (MAX7456 driver) using the CAM and VTX connectors. DisplayPort HD OSD can be enabled simultaneously by setting OSD_TYPE = 5 and using USART6 for telemtry to the HD air unit by setting SERIAL6_PROTOCOL = 42.
4499,The Orqa FC 3030 F405 supports up to 8 PWM outputs(Mini supports 9). Outputs 1-8 also support DShot. Outputs 1-4 support bi-directional DShot. Outputs are grouped and each group must use the same output protocol:
4500,"1,4-6 are group1"
4501,2 3 are group 2
4502,BATT_VOLT_MULT 8.3
4503,BATT_AMP_PERVLT 92.6
